ts_code,name,management,fund_type,found_date,m_fee,c_fee,benchmark,invest_type,market,manager,net_asset,ann_date,last 5 year,last 4 year,last 3 year,last 2 year,last 1 year
006308.OF,汇添富全球消费人民币A,汇添富基金,混合型,20180921,1.8,0.35,中证主要消费行业指数收益率*40%+恒生消费品制造及服务业指数收益率*24%+中债综合财富指数收益率*20%+明晟全球可选消费指数收益率*8%+明晟全球主要消费指数收益率*8%,混合型,O,郑慧莲,4.55,20221231,0.9331,0.9615423642820903,0.3354749568221071,-0.308841932139154,-0.09782050683716806
005944.OF,工银瑞信聚福C,工银瑞信基金,混合型,20180921,0.5,0.1,中债综合财富(总值)指数收益率*70%+沪深300指数收益率*30%,混合型,O,李敏 李昱,3.62,20221231,0.28,0.2793603198400801,0.2240604379841254,0.062152518463198046,-0.03679735119271574
006310.OF,汇添富全球消费美元现汇,汇添富基金,混合型,20180921,1.8,0.35,中证主要消费行业指数收益率*40%+恒生消费品制造及服务业指数收益率*24%+中债综合财富指数收益率*20%+明晟全球可选消费指数收益率*8%+明晟全球主要消费指数收益率*8%,混合型,O,郑慧莲,0.31,20221231,0.9505999999999999,0.9873662761079978,0.37666737243277565,-0.3335838742740007,-0.15002832367423427
006136.OF,广发估值优势A,广发基金,混合型,20180921,1.5,0.25,沪深300指数收益率*60%+中证全债指数收益率*25%+人民币计价的恒生综合指数收益率*15%,混合型,O,张东一,1.92,20221231,1.1021,1.125480283114257,0.3014487369985142,-0.24360404447482997,-0.10859977949283352
006309.OF,汇添富全球消费人民币C,汇添富基金,混合型,20180921,1.8,0.35,中证主要消费行业指数收益率*40%+恒生消费品制造及服务业指数收益率*24%+中债综合财富指数收益率*20%+明晟全球可选消费指数收益率*8%+明晟全球主要消费指数收益率*8%,混合型,O,郑慧莲,1.68,20221231,0.8486,0.8813352330551597,0.29499124343257443,-0.32288194571627415,-0.10730152598029755
006205.OF,汇添富沪港深优势精选,汇添富基金,混合型,20180921,1.5,0.25,恒生指数收益率(使用估值汇率折算)*65%+中债综合财富指数收益率*20%+沪深300指数收益率*15%,混合型,O,陈健玮,0.55,20221231,0.05709999999999993,0.0859872611464967,-0.15276108038791383,-0.3598764684510113,-0.13366661203081465
006138.OF,国联安价值优选,国联安基金,股票型,20180920,1.5,0.25,沪深300指数收益率*80%+上证国债指数收益率*20%,股票型,O,邹新进,0.61,20221231,0.8886000000000001,0.9388153167025974,0.3786407766990293,-0.008296576349506425,-0.02503742708172009
006025.OF,诺安优化配置,诺安基金,混合型,20180920,1.5,0.25,沪深300指数收益率*80%+中债综合全价指数收益率*15%+金融机构人民币活期存款利率(税后)*5%,混合型,O,刘慧影 蔡嵩松,0.77,20221231,0.4021999999999999,0.39189994044073834,0.05698778833107183,-0.1441127998535068,-0.19139611325759764
005935.OF,前海联合润丰C,新疆前海联合基金,混合型,20180920,1.5,0.15,沪深300指数收益率*50%+中债综合全价指数收益率*50%,灵活配置型,O,熊钰,0.03,20221231,0.0492999999999999,0.047101087715796734,0.029532967032966827,-0.3018164881229623,-0.26524753168545623
004809.OF,前海联合润丰A,新疆前海联合基金,混合型,20180920,1.5,0.15,沪深300指数收益率*50%+中债综合全价指数收益率*50%,灵活配置型,O,熊钰,1.24,20221231,0.07109999999999994,0.06768341307814976,0.04355027279812935,-0.29611618584477895,-0.26222620195619234
006217.OF,前海开源价值成长C,前海开源基金,混合型,20180919,1.5,0.25,MSCI中国A股指数收益率*80%+银行活期存款利率(税后)*20%,灵活配置型,O,邱杰,0.46,20221231,0.6965989100000001,0.6631692089010882,-0.008995963785046667,-0.1336336353971358,-0.11606103644666187
006381.OF,华夏恒生ETF联接C,华夏基金,股票型,20180919,0.6,0.15,(人民币/港币汇率*恒生指数)收益率*95%+人民币活期存款利率(税后)*5%,被动指数型,O,徐猛,6.58,20221231,-0.17694750354705766,-0.11826867400115808,-0.22149795501022496,-0.1599779340780582,-0.011602434077079091
006395.OF,华夏沪港通上证50AHC,华夏基金,股票型,20180919,0.5,0.1,上证50AH优选指数收益率*95%+银行活期存款利率(税后)*5%,被动指数型,O,华龙,0.39,20221231,0.21484037963761854,0.3447946513849093,0.02474526928675386,-0.13032736256948738,-0.07185234014502306
006382.OF,华夏中证500ETF联接C,华夏基金,股票型,20180919,0.5,0.1,中证500指数收益率*95%+人民币活期存款利率(税后)*5%,被动指数型,O,荣膺,0.8,20221231,0.36769230769230776,0.5360691144708424,0.2219931271477665,0.007222772978331829,-0.12971120900636315
006241.OF,中融医疗健康精选C,中融基金,混合型,20180919,1.5,0.25,中证医药卫生指数收益率*55%+恒生医疗保健指数收益率*25%+上证国债指数收益率*20%,混合型,O,杜伟,0.55,20221231,0.7979,0.8392838874680307,0.3104227405247813,-0.13199439965239215,-0.08573607932875661
006240.OF,中融医疗健康精选A,中融基金,混合型,20180919,1.5,0.25,中证医药卫生指数收益率*55%+恒生医疗保健指数收益率*25%+上证国债指数收益率*20%,混合型,O,杜伟,0.09,20221231,0.8288,0.8663128890703133,0.32435368238105583,-0.12984726649854886,-0.08381343620059116
006216.OF,前海开源价值成长A,前海开源基金,混合型,20180919,1.5,0.25,MSCI中国A股指数收益率*80%+银行活期存款利率(税后)*20%,灵活配置型,O,邱杰,1.14,20221231,0.70386097,0.6699607664412428,-0.005915420070011632,-0.13185957086293998,-0.11516150419945172
006324.OF,合煦智远嘉选C,合煦智远基金,混合型,20180918,1.5,0.1,中证800指数收益率*50%+中证综合债券指数收益率*50%,灵活配置型,O,朱伟东,0.14,20221231,0.9077691999999999,0.9779877656817002,0.6291867810818659,-0.0003549012227752472,-0.18244747500195738
006323.OF,合煦智远嘉选A,合煦智远基金,混合型,20180918,1.5,0.1,中证800指数收益率*50%+中证综合债券指数收益率*50%,灵活配置型,O,朱伟东,0.7,20221231,0.9556173400000001,1.022355056876939,0.6546285581348033,0.010178470288570041,-0.1779789542536523
006157.OF,财通量化核心优选,财通基金,混合型,20180917,1.5,0.25,中证500指数收益率*95%+银行活期存款利率(税后)*5%,混合型,O,朱海东,0.09,20221231,0.5388999999999999,0.6075420453358402,0.16715965111869543,-0.09905743223464669,-0.14377121237411672
006433.OF,平安鑫利C,平安基金,混合型,20180914,0.6,0.1,中证综合债指数收益率*70%+沪深300指数收益率*30%,灵活配置型,O,刘杰,0.23,20221231,0.12068965517241376,0.10598859315589347,0.07136279926335165,0.0017219113215669408,-0.029688933366691747
006230.OF,鹏华研究驱动,鹏华基金,混合型,20180914,1.5,0.25,沪深300指数收益率*40%+恒生指数收益率(经汇率调整后)*40%+中证综合债指数收益率*20%,混合型,O,包兵华,0.77,20221231,0.8905000000000001,0.922216573462125,0.40672669097403075,-0.01960275890680902,-0.1504134459823836
006265.OF,红土创新新科技,红土创新基金,股票型,20180914,1.5,0.25,中证TMT产业主题指数收益率*80%+中证综合债指数收益率*20%,股票型,O,石炯,2.9,20221231,2.63106328,2.839550893518029,1.3550806070826307,0.11426743179795612,-0.14090188828816452
070039.OF,嘉实中证500ETF联接C,嘉实基金,股票型,20180913,0.15,0.05,中证500指数收益率*95%+银行活期存款利率(税后)*5%,被动指数型,O,何如 李直,3.37,20221231,0.39145368219012017,0.5353918180804815,0.2254448398576511,0.013688548719458309,-0.1285036380892123
006289.OF,华夏养老2040三年A,华夏基金,混合型,20180913,0.9,0.2,沪深300指数收益率*50%+上证国债指数收益率*50%,混合型,O,许利明,10.42,20221231,0.47093692,0.4659526808849909,0.30116949724449404,-0.04029735224887673,-0.10708105798957156
004982.OF,新华安享多裕定开,新华基金,混合型,20180913,1.5,0.25,沪深300指数收益率*60%+上证国债指数收益率*40%,灵活配置型,O,刘彬,3.13,20221231,0.34850000000000003,0.3289642258795704,0.17855270057682215,0.017659044600407584,-0.027687648712956946
004823.OF,上投摩根安裕回报A,上投摩根基金,混合型,20180913,0.7,0.15,中证综合债券指数收益率*70%+沪深300指数收益率*30%,混合型,O,唐瑭 陈圆明,4.26,20221231,0.4444999999999999,0.4384584744074885,0.24590305330343273,0.062444836716681364,0.015251616530784249
004824.OF,上投摩根安裕回报C,上投摩根基金,混合型,20180913,0.7,0.15,中证综合债券指数收益率*70%+沪深300指数收益率*30%,混合型,O,唐瑭 陈圆明,3.63,20221231,0.40890000000000004,0.4056669659782501,0.22705103640480745,0.051574861919689456,0.009964157706093206
006201.OF,景顺长城量化先锋,景顺长城基金,混合型,20180912,1.5,0.25,中证800指数收益率*85%+一年期人民币定期存款利率(税后)*15%,混合型,O,徐喻军,0.51,20221231,0.6102128499999999,0.806386414628674,0.30160282111389525,-0.03821953768964281,-0.15100028999261844
006232.OF,国融融君C,国融基金,混合型,20180912,1.2,0.2,上证国债指数收益率*70%+沪深300指数收益率*30%,灵活配置型,O,冯赟,0.0,20221231,0.3415622599999999,0.3533362856854635,0.09889514599788876,-0.20848351831185608,-0.1121299622575129
006231.OF,国融融君A,国融基金,混合型,20180912,1.2,0.2,上证国债指数收益率*70%+沪深300指数收益率*30%,灵活配置型,O,冯赟,0.1,20221231,0.36179421,0.37194661495063464,0.109869721050688,-0.2021466915144717,-0.10984389374892574
006058.OF,民生加银新兴成长,民生加银基金,混合型,20180907,1.5,0.25,沪深300指数收益率*60%+中债综合指数收益率*30%+恒生综合指数收益率*10%,混合型,O,孙伟 王晓岩,3.44,20221231,0.6904999999999999,0.7285276073619631,0.18906942392909892,-0.3417825020441537,-0.3543027386272488
006397.OF,长信内需成长E,长信基金,混合型,20180907,1.5,0.25,沪深300指数收益率*60%+中债综合指数收益率*20%+恒生指数收益率(使用估值汇率折算)*20%,混合型,O,许望伟,0.04,20221231,1.0357771385083712,1.2961469184549355,0.5181042742033334,-0.24786113758152437,-0.16842323908441226
006396.OF,长信双利优选E,长信基金,混合型,20180907,1.5,0.25,中证800指数收益率*60%+中证综合债券指数收益率*20%+恒生指数收益率(使用估值汇率折算)*20%,灵活配置型,O,祝昱丰,0.0,20221231,0.5869020756234914,0.7517933214920073,0.26746544203307154,-0.2051663512943982,-0.14838975092830442
006214.OF,平安中证500ETF联接A,平安基金,股票型,20180905,0.5,0.1,中证500指数收益率*95%+银行人民币活期存款利率(税后)*5%,被动指数型,O,成钧,0.65,20221231,0.43409999999999993,0.618075143856482,0.28457542099605865,0.0326924461726794,-0.12185414242851024
005827.OF,易方达蓝筹精选,易方达基金,混合型,20180905,1.5,0.25,沪深300指数收益率*45%+中证港股通综合指数收益率*35%+中债总指数收益率*20%,混合型,O,张坤,570.75,20221231,1.3660999999999999,1.498257839721254,0.6105779048396976,-0.17445308956421618,-0.08379477250726046
005776.OF,中加转型动力C,中加基金,混合型,20180905,1.5,0.25,沪深300指数收益率*60%+中债总全价指数收益率*40%,灵活配置型,O,冯汉杰,1.91,20221231,1.3875000000000002,1.357093493928325,0.7922828616470236,0.12894836391148118,-0.044656076187427354
005775.OF,中加转型动力A,中加基金,混合型,20180905,1.5,0.25,沪深300指数收益率*60%+中债总全价指数收益率*40%,灵活配置型,O,冯汉杰,6.53,20221231,1.4788999999999999,1.4372234785173534,0.8347272592702242,0.14753263586704923,-0.036609537134196214
006215.OF,平安中证500ETF联接C,平安基金,股票型,20180905,0.5,0.1,中证500指数收益率*95%+银行人民币活期存款利率(税后)*5%,被动指数型,O,成钧,3.72,20221231,0.42779999999999996,0.6107851985559567,0.2806529733608395,0.030604879457196473,-0.12281132886895618
005866.OF,浦银安盛量化多策略C,浦银安盛基金,混合型,20180905,0.6,0.15,中证500指数收益率*50%+中证综合债指数收益率*50%,灵活配置型,O,陈士俊,0.05,20221231,0.3627,0.3852800650604859,0.18557508265181838,0.021437673337830716,-0.02434309443688697
005976.OF,长信稳进资产配置,长信基金,混合型,20180905,0.8,0.2,中证债券型基金指数收益率*65%+中证股票型基金指数收益率*35%,混合型,O,杨帆,0.38,20221231,0.30756991,0.2831893130520119,0.19093056360737934,0.01033902885532385,-0.04543388824179784
005865.OF,浦银安盛量化多策略A,浦银安盛基金,混合型,20180905,0.6,0.15,中证500指数收益率*50%+中证综合债指数收益率*50%,灵活配置型,O,陈士俊,0.99,20221231,0.4639,0.452569954356023,0.21677333554982953,0.03830058869423367,-0.016063987095039676
006209.OF,中信保诚新蓝筹,中信保诚基金,混合型,20180904,1.5,0.25,沪深300指数收益率*40%+中证综合债指数收益率*40%+恒生指数收益率*20%,灵活配置型,O,吴昊,0.52,20221231,0.8466,0.8250642419450483,0.39862152541089146,-0.10202295273293133,-0.2370052061813073
006363.OF,建信深证基本面60ETF联接C,建信基金,股票型,20180904,0.5,0.1,深证基本面60指数收益率*95%+商业银行活期存款利率*5%,被动指数型,O,薛玲,0.16,20221231,0.5214758049564303,0.6011316337148802,0.05511507307247249,-0.1589860964028285,-0.11509291542360083
005728.OF,华宝绿色主题A,华宝基金,混合型,20180904,1.5,0.25,中证800指数收益率*80%+上证国债指数收益率*20%,混合型,O,闫旭 陈龙,0.4,20221231,0.3818999999999999,0.38134746101559375,0.10800192431045527,-0.19652305366591086,-0.28067253136224046
006346.OF,安信量化优选A,安信基金,股票型,20180903,1.5,0.25,中证500指数收益率*85%+中证综合债券指数收益率*15%,股票型,O,施荣盛,0.27,20221231,0.937,1.0018602728400166,0.38992537313432846,-0.021371191835497398,-0.1670250279521803
006347.OF,安信量化优选C,安信基金,股票型,20180903,1.5,0.25,中证500指数收益率*85%+中证综合债券指数收益率*15%,股票型,O,施荣盛,0.15,20221231,0.9058999999999999,0.9721647350993377,0.37253348696528865,-0.029483654139932817,-0.17066272137853006
005743.OF,长安裕隆A,长安基金,混合型,20180903,1.5,0.25,沪深300指数收益率*50%+中债综合全价指数收益率*30%+恒生综合指数收益率*20%,灵活配置型,O,徐小勇,1.69,20221231,1.3496000000000001,1.4187770228536134,0.3791969945996714,-0.2668954758190327,-0.336214933468938
005744.OF,长安裕隆C,长安基金,混合型,20180903,1.5,0.25,沪深300指数收益率*50%+中债综合全价指数收益率*30%+恒生综合指数收益率*20%,灵活配置型,O,徐小勇,1.17,20221231,1.3043,1.3863918806959403,0.35826702033598595,-0.27441904402040435,-0.33970428104762446
006355.OF,华宝港股通恒生中国C,华宝基金,股票型,20180829,0.75,0.15,经人民币汇率调整的恒生中国(香港上市)25指数收益率*95%+人民币银行活期存款利率(税后)*5%,被动指数型,O,周晶 杨洋,0.67,20221231,-0.20842911877394646,-0.1261396747814645,-0.24580189827208562,-0.1898745207389334,-0.022397476340693993
006133.OF,万家智造优势C,万家基金,混合型,20180828,1.5,0.25,沪深300指数收益率*65%+上证国债指数收益率*25%+恒生指数收益率*10%,混合型,O,李文宾,0.78,20221231,2.13089311,2.279452299151566,1.1516686894371522,0.2372626397945071,-0.1453375373970928
006132.OF,万家智造优势A,万家基金,混合型,20180828,1.5,0.25,沪深300指数收益率*65%+上证国债指数收益率*25%+恒生指数收益率*10%,混合型,O,李文宾,4.1,20221231,2.22793881,2.350569659539132,1.1847301590524533,0.2499763049876085,-0.14081138152858352
005774.OF,华夏产业升级A,华夏基金,混合型,20180824,1.5,0.25,沪深300指数收益率*60%+经汇率调整的恒生指数收益率*20%+上证国债指数收益率*20%,混合型,O,代瑞亮,24.34,20221231,1.0463,1.1165701282581713,0.6946583850931677,-0.01705255067729843,-0.1581091088620094
006158.OF,博时荣享回报A,博时基金,混合型,20180823,1.5,0.25,沪深300指数收益率*50%+中债综合财富(总值)指数收益率*30%+恒生综合指数收益率*20%,灵活配置型,O,蔡滨,10.78,20221231,0.6943332600000001,0.7037036299648064,0.2303354940596106,-0.21737038182933302,-0.19174143015033035
006159.OF,博时荣享回报C,博时基金,混合型,20180823,1.5,0.25,沪深300指数收益率*50%+中债综合财富(总值)指数收益率*30%+恒生综合指数收益率*20%,灵活配置型,O,蔡滨,0.4,20221231,0.6574048800000001,0.6695929082300797,0.2116895810742922,-0.22541382917794048,-0.19604366169533458
006111.OF,泰康弘实3个月定开,泰康基金,混合型,20180823,0.8,0.1,沪深300指数收益率*55%+恒生指数收益率*25%+中债综合全价指数收益率*20%,混合型,O,桂跃强 陈怡,31.77,20221231,0.8415984700000001,0.8547673179574983,0.41828136470695093,-0.13027570268962121,-0.07206648737823439
006039.OF,国富估值优势A,国海富兰克林基金,混合型,20180822,1.5,0.25,沪深300指数收益率*40%+恒生指数收益率*30%+中债综合指数收益率*30%,灵活配置型,O,徐成,4.06,20221231,0.8986000000000001,1.071124686375041,0.4153869091993441,-0.19836176321567295,-0.2747899159663865
006100.OF,平安优势产业A,平安基金,混合型,20180822,1.5,0.25,沪深300指数收益率*60%+中证全债指数收益率*40%,灵活配置型,O,黄维,2.15,20221231,1.48358852,1.5283401404866133,0.5469744006382364,-0.039103064414543726,-0.20042823453683395
006101.OF,平安优势产业C,平安基金,混合型,20180822,1.5,0.25,沪深300指数收益率*60%+中证全债指数收益率*40%,灵活配置型,O,黄维,2.85,20221231,1.3867506500000002,1.440689896717456,0.5094481149304961,-0.054752068079535504,-0.20713694813233668
166802.OF,浙商沪深300指数增强A,浙商基金,股票型,20180820,0.5,0.22,沪深300指数收益率*95%+金融同业存款利率*5%,增强指数型,O,向伟 胡羿,2.75,20221231,0.3080144404332131,0.8225352112676058,0.2641127625427396,-0.148764213889672,-0.13950505866147345
006085.OF,万家新机遇价值驱动C,万家基金,混合型,20180815,1.5,0.25,中证全债指数收益率*40%+沪深300指数收益率*35%+恒生指数收益率*25%,灵活配置型,O,高源,0.35,20221231,1.2757186537480878,1.3859518177929855,0.4704133194934028,-0.09676240877181153,-0.11001124943202113
005963.OF,宝盈人工智能C,宝盈基金,股票型,20180815,1.5,0.25,中证人工智能主题指数收益率*60%+恒生综合指数收益率*25%+中证综合债券指数收益率*15%,股票型,O,张仲维,2.3,20221231,1.3182,1.4554602266709034,0.3667020398537909,-0.1607110531841715,-0.32178695766653986
005962.OF,宝盈人工智能A,宝盈基金,股票型,20180815,1.5,0.25,中证人工智能主题指数收益率*60%+恒生综合指数收益率*25%+中证综合债券指数收益率*15%,股票型,O,张仲维,5.0,20221231,1.4017,1.5361140443505807,0.4003265115736691,-0.1469115191986645,-0.31618358863390467
161910.OF,万家新机遇价值驱动A,万家基金,混合型,20180815,1.5,0.25,中证全债指数收益率*40%+沪深300指数收益率*35%+恒生指数收益率*25%,灵活配置型,O,高源,0.69,20221231,1.2365,1.4376021798365122,0.5068723891658806,-0.08167036215816707,-0.10245605586323143
006042.OF,上投摩根尚睿A,上投摩根基金,混合型,20180815,0.8,0.25,中证800指数收益率*60%+中证综合债指数收益率*40%,混合型,O,刘凌云 吴春杰 杜习杰,0.44,20221231,0.28489999999999993,0.3092520888526593,0.07460065233754282,-0.10559654740359192,-0.16216744913928022
005732.OF,富国臻选成长,富国基金,混合型,20180815,1.5,0.25,中证800指数收益率*40%+中债综合全价指数收益率*40%+恒生中国企业指数收益率(经汇率调整后)*20%,灵活配置型,O,易智泉,1.87,20221231,0.9529000000000001,0.9640953434577091,0.4038530659190569,-0.10029484935040993,-0.1480980631652417
006249.OF,华夏创业板ETF联接C,华夏基金,股票型,20180814,0.5,0.1,创业板指数收益率*95%+人民币活期存款利率(税后)*5%,被动指数型,O,严筱娴,1.21,20221231,0.8196000000000001,1.105531127053923,0.4894000163706312,-0.09432084017719376,-0.20773283406626894
006248.OF,华夏创业板ETF联接A,华夏基金,股票型,20180814,0.5,0.1,创业板指数收益率*95%+人民币活期存款利率(税后)*5%,被动指数型,O,严筱娴,1.87,20221231,0.8438000000000001,1.1310679611650487,0.5030569821472245,-0.0887614905604428,-0.20525862068965509
006263.OF,易方达香港恒生综合小型股C,易方达基金,股票型,20180813,0.8,0.25,恒生综合小型股指数收益率(使用估值汇率折算)*95%+活期存款利率(税后)*5%,被动指数型,O,刘树荣,0.06,20221231,0.009696755994358161,0.15755432036382003,0.01005291005291012,-0.08609271523178816,-0.03366236395849156
006048.OF,长城中证500指数增强A,长城基金,股票型,20180813,1.0,0.15,中证500指数收益率*95%+银行活期存款利率(税后)*5%,增强指数型,O,雷俊,2.19,20221231,0.5306,0.9221398970237347,0.4224907063197025,0.09172610556348078,-0.13666873484122058
006110.OF,富荣价值精选C,富荣基金,混合型,20180810,0.6,0.1,沪深300指数收益率*55%+上证国债指数收益率*45%,灵活配置型,O,黄祥斌,0.71,20221231,-0.24350000000000005,-0.03618295324245138,-0.17213832348435107,-0.3298192771084338,-0.2812351543942993
006161.OF,博道启航C,博道基金,混合型,20180810,1.5,0.25,沪深300指数收益率*70%+上证国债指数收益率*30%,混合型,O,杨梦,0.49,20221231,0.6847489499999999,0.7905717398235732,0.3415742554546901,-0.02536795672798797,-0.1676552788893829
006160.OF,博道启航A,博道基金,混合型,20180810,1.5,0.25,沪深300指数收益率*70%+上证国债指数收益率*30%,混合型,O,杨梦,3.84,20221231,0.7227313500000001,0.8274438845868253,0.3621660077488734,-0.015300743069448385,-0.1632352098309695
006109.OF,富荣价值精选A,富荣基金,混合型,20180810,0.6,0.1,沪深300指数收益率*55%+上证国债指数收益率*45%,灵活配置型,O,黄祥斌,0.01,20221231,-0.22031594,-0.007783074573682924,-0.16412722640369054,-0.3250738644585746,-0.2783083260559495
005955.OF,易方达鑫转添利A,易方达基金,混合型,20180809,1.0,0.25,中债新综合指数收益率*60%+中证可转换债券指数收益率*20%+沪深300指数收益率*15%+金融机构人民币活期存款基准利率(税后)*5%,混合型,O,杨康,4.7,20221231,0.6859999999999999,0.6349883630721491,0.2612208258527827,0.009822712026832757,-0.010853622763273665
005956.OF,易方达鑫转添利C,易方达基金,混合型,20180809,1.0,0.25,中债新综合指数收益率*60%+中证可转换债券指数收益率*20%+沪深300指数收益率*15%+金融机构人民币活期存款基准利率(税后)*5%,混合型,O,杨康,0.23,20221231,0.6333,0.589277026369563,0.23828658074298714,-0.002564885496183195,-0.01703177660086663
004274.OF,浦银安盛安恒回报A,浦银安盛基金,混合型,20180809,1.0,0.2,中证全债指数收益率*85%+沪深300指数收益率*15%,混合型,O,褚艳辉,1.16,20221231,0.27034333999999993,0.2883806693711967,0.1539416982922472,-0.0313339544998395,-0.04529094079726667
004275.OF,浦银安盛安恒回报C,浦银安盛基金,混合型,20180809,1.0,0.2,中证全债指数收益率*85%+沪深300指数收益率*15%,混合型,O,褚艳辉,0.19,20221231,0.24982726999999993,0.26924674520158415,0.1414756920164121,-0.03842864758455673,-0.04884857367270756
005399.OF,长信量化价值驱动A,长信基金,混合型,20180809,1.0,0.15,中证500指数收益率*75%+中债综合指数收益率*25%,混合型,O,姚奕帆,0.27,20221231,0.6888883800000001,0.772925026243964,0.4304629466977162,-0.07285299446470929,-0.06616503715979859
160724.OF,嘉实沪深300ETF联接(LOF)C,嘉实基金,股票型,20180808,0.5,0.1,沪深300指数增长率*95%+银行活期存款利率(税后)*5%,被动指数型,O,何如 刘珈吟,2.53,20221231,0.2680205549042593,0.41234585418933606,0.04361649915574486,-0.17193714408917254,-0.13788486901895544
006113.OF,汇添富创新医药,汇添富基金,混合型,20180808,1.5,0.25,中证医药卫生指数收益率*50%+中债综合指数收益率*30%+恒生医疗保健指数收益率(使用估值汇率折算)*20%,混合型,O,郑磊,88.68,20221231,1.1166999999999998,1.2599829169335894,0.325339678166677,-0.2835916875380763,-0.18990393815301007
005910.OF,广发龙头优选,广发基金,混合型,20180808,1.5,0.25,沪深300指数收益率*50%+中证全债指数收益率*50%,灵活配置型,O,田文舟,0.6,20221231,1.0459999999999998,1.0716889428918588,0.5020923573893251,-0.024646040901940364,-0.06378694975748156
005726.OF,国泰价值精选A,国泰基金,混合型,20180808,1.5,0.25,沪深300指数收益率*50%+中债综合指数收益率*50%,灵活配置型,O,王阳,2.97,20221231,1.2216,1.4346301369863013,0.4709660332384295,-0.10125814151057898,-0.11128890311224898
160725.OF,嘉实基本面50指数(LOF)C,嘉实基金,股票型,20180808,1.0,0.18,中证锐联基本面50指数收益率*95%+银行同业存款收益率*5%,被动指数型,O,李直,0.86,20221231,0.16892822025565407,0.24364473271262696,0.02926406926406931,0.004563123204326577,0.025092696386996745
005894.OF,华夏优势精选,华夏基金,股票型,20180807,1.5,0.25,沪深300指数收益率*50%+恒生指数收益率*40%+上证国债指数收益率*10%,股票型,O,张千洋 李湘杰,1.51,20221231,0.5234000000000001,0.6407108239095316,0.1956675300211915,-0.2525758021783926,-0.23898491357777987
006190.OF,前海开源裕瑞C,前海开源基金,混合型,20180807,0.8,0.1,中证全债指数收益率*70%+沪深300指数收益率*15%+恒生指数收益率*15%,混合型,O,章俊,0.1,20221231,0.02190000000000003,0.029622166246851364,-0.08201581027667978,-0.18031603433063279,-0.19038187292029787
005571.OF,中银证券新能源A,中银证券,混合型,20180802,1.5,0.2,中证新能源产业指数收益率*50%+中证全债指数收益率*50%,灵活配置型,O,张燕,0.55,20221231,0.9556,1.0288411660960681,0.6646237657473612,0.045663565394075456,-0.2149337615415496
005572.OF,中银证券新能源C,中银证券,混合型,20180802,1.5,0.2,中证新能源产业指数收益率*50%+中证全债指数收益率*50%,灵活配置型,O,张燕,0.26,20221231,0.9258,1.0004154980783213,0.6469682716154964,0.03811115303757209,-0.21782218431420333
005994.OF,国投瑞银中证500量化增强A,国投瑞银基金,股票型,20180801,1.0,0.15,中证500指数收益率*95%+商业银行活期存款利率(税前)*5%,增强指数型,O,殷瑞飞,13.06,20221231,1.1002999999999998,1.153932929955902,0.5720808383233531,0.09813865941650096,-0.12702107319506217
006002.OF,工银瑞信医药健康A,工银瑞信基金,股票型,20180730,1.5,0.25,中证医药卫生指数收益率*70%+中债综合财富(总值)指数收益率*20%+恒生医疗保健指数收益率(经汇率调整)*10%,股票型,O,谭冬寒,19.65,20221231,1.81718585,2.007885810377963,0.7524171746703161,-0.09412333193993379,-0.13324015443847712
006127.OF,华宝香港上市中国中小盘C,华宝基金,股票型,20180730,1.0,0.25,经人民币汇率调整的标普香港上市中国中小盘指数收益率*95%+人民币活期存款利率(税后)*5%,被动指数型,O,周晶 杨洋,0.46,20221231,-0.08473080317740513,0.15222222222222237,-0.11350036167554407,-0.2193525971393827,-0.09994658832954997
006003.OF,工银瑞信医药健康C,工银瑞信基金,股票型,20180730,1.5,0.25,中证医药卫生指数收益率*70%+中债综合财富(总值)指数收益率*20%+恒生医疗保健指数收益率(经汇率调整)*10%,股票型,O,谭冬寒,10.52,20221231,1.73946501,1.929909101604278,0.7207694786432159,-0.10513017018913538,-0.1387030649898355
006008.OF,诺安积极配置C,诺安基金,混合型,20180727,1.5,0.25,沪深300指数收益率*70%+中证综合债指数收益率*30%,混合型,O,罗春蕾,0.52,20221231,0.6037999999999999,0.5978878150841883,0.14794932359888333,-0.2017321188591908,-0.07758670270892047
006007.OF,诺安积极配置A,诺安基金,混合型,20180727,1.5,0.25,沪深300指数收益率*70%+中证综合债指数收益率*30%,混合型,O,罗春蕾,3.33,20221231,0.6380999999999999,0.6455047714716221,0.176120045950603,-0.1884969781036363,-0.06973706627292862
005847.OF,富国沪港深业绩驱动A,富国基金,混合型,20180727,1.5,0.25,中证港股通综合指数收益率*75%+同期银行活期存款利率(税后)*25%,混合型,O,宁君 张峰,36.59,20221231,0.7921,0.8796937277113488,0.44186982058089963,-0.14306890450915694,-0.09154965276017635
005600.OF,汇安量化优选C,汇安基金,混合型,20180726,1.5,0.25,沪深300指数收益率*60%+上证国债指数收益率*40%,灵活配置型,O,朱晨歌,0.02,20221231,0.27049999999999996,0.4701457995834298,0.07070621945053081,-0.2085098430102168,-0.22088673575765014
005599.OF,汇安量化优选A,汇安基金,混合型,20180726,1.5,0.25,沪深300指数收益率*60%+上证国债指数收益率*40%,灵活配置型,O,朱晨歌,0.49,20221231,0.3219000000000001,0.5232772528232312,0.09792358803986721,-0.19514125669751584,-0.21399690807468183
