ts_code,name,management,fund_type,found_date,m_fee,c_fee,benchmark,invest_type,market,manager,net_asset,ann_date,2012,2013,2014,2015,2016,2017,2018,2019,2020,2021,2022,all
012078.OF,易方达悦夏一年持有C,易方达基金,混合型,20210608,0.6,0.15,中债新综合指数(财富)收益率*90%+沪深300指数收益率*8%+中证港股通综合指数收益率*2%,混合型,O,王成,11.85,20220930,,,,,,,,,,0.012599999999999945,-0.012146948449535826,0.00029999999999996696
011838.OF,鹏扬中国优质成长C,鹏扬基金,混合型,20210608,1.5,0.25,沪深300指数收益率*60%+中债综合财富(总值)指数收益率*25%+恒生指数收益率*15%,混合型,O,朱国庆,1.3,20220930,,,,,,,,,,0.06669999999999998,-0.22339926877285082,-0.17159999999999997
011645.OF,国泰核心价值两年持有A,国泰基金,股票型,20210608,1.5,0.25,沪深300指数收益率*80%+中证港股通综合指数(人民币)收益率*10%+中债综合指数收益率*10%,股票型,O,李恒,5.3,20220930,,,,,,,,,,-0.03069999999999995,-0.1845661817806665,-0.2096
012077.OF,易方达悦夏一年持有A,易方达基金,混合型,20210608,0.6,0.15,中债新综合指数(财富)收益率*90%+沪深300指数收益率*8%+中证港股通综合指数收益率*2%,混合型,O,王成,29.64,20220930,,,,,,,,,,0.014899999999999913,-0.008079613755049744,0.006699999999999928
012503.OF,国泰中证环保产业50ETF联接A,国泰基金,股票型,20210608,0.5,0.1,中证环保产业50指数收益率*95%+银行活期存款利率(税后)*5%,被动指数型,O,王玉,0.18,20220930,,,,,,,,,,0.1955,-0.21346716854872436,-0.059699999999999975
010868.OF,华宝安盈,华宝基金,混合型,20210608,1.0,0.25,中证综合债指数收益率*80%+沪深300指数收益率*18%+恒生指数收益率*2%,混合型,O,林昊 王正,5.72,20220930,,,,,,,,,,0.020299999999999985,-0.032441438792512024,-0.012800000000000034
012153.OF,博时研究慧选A,博时基金,混合型,20210608,1.5,0.25,沪深300指数收益率*60%+中债综合财富(总值)指数收益率*30%+中证港股通综合指数收益率*10%,混合型,O,于玥 冀楠,1.2,20220930,,,,,,,,,,0.23350000000000004,-0.19546007296311316,-0.007600000000000051
012154.OF,博时研究慧选C,博时基金,混合型,20210608,1.5,0.25,沪深300指数收益率*60%+中债综合财富(总值)指数收益率*30%+中证港股通综合指数收益率*10%,混合型,O,于玥 冀楠,0.18,20220930,,,,,,,,,,0.22930000000000006,-0.2002765801675751,-0.016900000000000026
012504.OF,国泰中证环保产业50ETF联接C,国泰基金,股票型,20210608,0.5,0.1,中证环保产业50指数收益率*95%+银行活期存款利率(税后)*5%,被动指数型,O,王玉,2.24,20220930,,,,,,,,,,0.1936,-0.21581769436997314,-0.06399999999999995
011285.OF,民生加银价值优选6个月持有A,民生加银基金,股票型,20210608,1.5,0.25,沪深300指数收益率*65%+恒生综合指数收益率(使用估值汇率折算)*20%+中债综合指数收益率*15%,股票型,O,王亮,12.72,20220930,,,,,,,,,,-0.06459999999999999,-0.2935642505879837,-0.33919999999999995
011033.OF,南方宝恒A,南方基金,混合型,20210608,0.7,0.15,中债综合指数收益率*80%+中证800指数收益率*15%+中证港股通综合指数(人民币)收益率*5%,混合型,O,孙鲁闽,14.52,20220930,,,,,,,,,,0.030299999999999994,-0.018829467145491687,0.01089999999999991
011837.OF,鹏扬中国优质成长A,鹏扬基金,混合型,20210608,1.5,0.25,沪深300指数收益率*60%+中债综合财富(总值)指数收益率*25%+恒生指数收益率*15%,混合型,O,朱国庆,7.87,20220930,,,,,,,,,,0.0697000000000001,-0.2195007946153128,-0.16510000000000002
011277.OF,上银科技驱动双周定期可赎回A,上银基金,混合型,20210608,1.5,0.25,中国战略新兴产业成份指数收益率*70%+中债综合全价指数收益率*30%,混合型,O,施敏佳,1.02,20220930,,,,,,,,,,-0.07630000000000003,-0.3883295442243153,-0.43500000000000005
012516.OF,国泰中证细分机械设备产业主题ETF联接A,国泰基金,股票型,20210608,0.5,0.1,中证细分机械设备产业主题指数收益率*95%+银行活期存款利率(税后)*5%,被动指数型,O,徐成城,0.15,20220930,,,,,,,,,,0.1975,-0.2199582463465553,-0.06589999999999996
012069.OF,天弘安康颐享12个月持有A,天弘基金,混合型,20210608,0.8,0.2,中证全债指数收益率*85%+沪深300指数收益率*13%+恒生指数收益率(使用估值汇率调整)*2%,混合型,O,姜晓丽 贺剑,20.65,20220930,,,,,,,,,,0.05626123999999999,-0.0558264071111802,-0.002706030000000026
011833.OF,西部利得中证人工智能C,西部利得基金,股票型,20210608,1.2,0.2,中证人工智能主题指数收益率*95%+活期存款利率(税后)*5%,增强指数型,O,盛丰衍 陈蒙,0.72,20220930,,,,,,,,,,0.0472999999999999,-0.2871192590470733,-0.25339999999999996
011286.OF,民生加银价值优选6个月持有C,民生加银基金,股票型,20210608,1.5,0.25,沪深300指数收益率*65%+恒生综合指数收益率(使用估值汇率折算)*20%+中债综合指数收益率*15%,股票型,O,王亮,0.39,20220930,,,,,,,,,,-0.06669999999999998,-0.29636772741883644,-0.34330000000000005
011832.OF,西部利得中证人工智能A,西部利得基金,股票型,20210608,1.2,0.2,中证人工智能主题指数收益率*95%+活期存款利率(税后)*5%,增强指数型,O,盛丰衍 陈蒙,1.01,20220930,,,,,,,,,,0.04960000000000009,-0.28429878048780494,-0.24880000000000002
011034.OF,南方宝恒C,南方基金,混合型,20210608,0.7,0.15,中债综合指数收益率*80%+中证800指数收益率*15%+中证港股通综合指数(人民币)收益率*5%,混合型,O,孙鲁闽,14.78,20220930,,,,,,,,,,0.028000000000000025,-0.022762645914396973,0.0045999999999999375
011646.OF,国泰核心价值两年持有C,国泰基金,股票型,20210608,1.5,0.25,沪深300指数收益率*80%+中证港股通综合指数(人民币)收益率*10%+中债综合指数收益率*10%,股票型,O,李恒,0.18,20220930,,,,,,,,,,-0.033499999999999974,-0.18851526125194001,-0.2157
012517.OF,国泰中证细分机械设备产业主题ETF联接C,国泰基金,股票型,20210608,0.5,0.1,中证细分机械设备产业主题指数收益率*95%+银行活期存款利率(税后)*5%,被动指数型,O,徐成城,0.07,20220930,,,,,,,,,,0.1956,-0.22223151555704254,-0.07010000000000005
012070.OF,天弘安康颐享12个月持有C,天弘基金,混合型,20210608,0.8,0.2,中证全债指数收益率*85%+沪深300指数收益率*13%+恒生指数收益率(使用估值汇率调整)*2%,混合型,O,姜晓丽 贺剑,1.19,20220930,,,,,,,,,,0.0538487700000001,-0.059595666653385275,-0.008956049999999993
970032.OF,东海证券海睿进取A,东海证券,混合型,20210607,1.2,0.23,中证800指数收益率*80%+中国债券总指数收益率*20%,灵活配置型,O,席红辉,0.32,20220930,-0.08964664118826744,0.0752152266052513,0.25031605145988195,0.14694978625668373,-0.2428249630351366,0.04217335823465929,-0.26477159794197314,0.20175586651086758,0.6025568980068949,-0.06732708717556106,-0.2631826261410042,0.07782208119853579
970033.OF,东海证券海睿进取B,东海证券,混合型,20210607,1.2,0.23,中证800指数收益率*80%+中国债券总指数收益率*20%,灵活配置型,O,席红辉,0.89,20220930,,,,,,,,,,-0.07048282727725234,-0.26314662097033314,-0.31508213041314087
010523.OF,华安添禧一年持有C,华安基金,混合型,20210604,0.8,0.2,中债综合全价指数收益率*85%+中证800指数收益率*15%,混合型,O,舒灏 郑可成,0.2,20220930,,,,,,,,,,0.011200000000000099,-0.023437500000000052,-0.012499999999999956
010522.OF,华安添禧一年持有A,华安基金,混合型,20210604,0.8,0.2,中债综合全价指数收益率*85%+中证800指数收益率*15%,混合型,O,舒灏 郑可成,4.8,20220930,,,,,,,,,,0.013500000000000068,-0.0194375925012334,-0.006199999999999983
011899.OF,长安鑫瑞科技先锋6个月定开A,长安基金,混合型,20210603,1.5,0.15,中国战略新兴产业成份指数收益率*70%+中债综合全价指数收益率*30%,混合型,O,徐小勇,3.23,20220930,,,,,,,,,,0.01649999999999996,-0.40560747663551405,-0.39580000000000004
011900.OF,长安鑫瑞科技先锋6个月定开C,长安基金,混合型,20210603,1.5,0.15,中国战略新兴产业成份指数收益率*70%+中债综合全价指数收益率*30%,混合型,O,徐小勇,1.35,20220930,,,,,,,,,,0.013600000000000056,-0.4085438042620363,-0.40049999999999997
012002.OF,中泰星宇价值成长C,中泰资管,混合型,20210602,1.5,0.2,中证800指数收益率*50%+中债综合指数收益率*30%+恒生指数收益率*20%,混合型,O,田瑀,1.63,20220930,,,,,,,,,,0.013600000000000056,-0.13476716653512238,-0.123
011938.OF,博时新能源汽车A,博时基金,混合型,20210602,1.5,0.25,中证新能源汽车指数收益率*70%+中债综合财富(总值)指数收益率*20%+中证港股通综合指数(人民币)收益率*10%,混合型,O,唐晟博 郭晓林,1.37,20220930,,,,,,,,,,0.17520000000000002,-0.23808713410483326,-0.10460000000000003
011817.OF,银华阿尔法,银华基金,混合型,20210602,1.5,0.25,沪深300指数收益率*50%+恒生指数收益率(使用估值汇率调整)*30%+中证综合债券指数收益率*20%,混合型,O,王浩 薄官辉,10.26,20220930,,,,,,,,,,-0.01419999999999999,-0.11746804625684724,-0.13
011332.OF,鹏华远见成长C,鹏华基金,混合型,20210602,1.5,0.25,沪深300指数收益率*70%+中证综合债指数收益率*20%+恒生指数收益率*10%(经汇率估值调整),混合型,O,蒋鑫,0.18,20220930,,,,,,,,,,-0.028200000000000003,-0.17832887425396174,-0.2015
012001.OF,中泰星宇价值成长A,中泰资管,混合型,20210602,1.5,0.2,中证800指数收益率*50%+中债综合指数收益率*30%+恒生指数收益率*20%,混合型,O,田瑀,7.54,20220930,,,,,,,,,,0.01649999999999996,-0.13044761436301028,-0.11609999999999998
011858.OF,安信消费升级一年持有A,安信基金,混合型,20210602,1.5,0.25,中证内地消费主题指数收益率*70%+中债总指数(全价)收益率*20%+恒生指数收益率(使用估值汇率折算)*10%,混合型,O,陈嵩昆,0.86,20220930,,,,,,,,,,0.010499999999999954,-0.18010885700148435,-0.17149999999999999
872021.OF,广发资管核心精选一年持有C,广发资管,混合型,20210602,1.5,0.18,沪深300指数收益率*60%+中债总指数收益率*30%+恒生中国企业指数收益率*10%,混合型,O,游文峰,1.51,20220930,,,,,,,,,,-0.02739999999999998,-0.21858934813900885,-0.24
870005.OF,广发资管核心精选一年持有A,广发资管,混合型,20210602,1.5,0.18,沪深300指数收益率*60%+中债总指数收益率*30%+恒生中国企业指数收益率*10%,混合型,O,游文峰,16.37,20220930,-0.18072003789673147,0.029054640069384227,0.16125860373647988,0.3211929236724326,-0.17313097708826375,0.042941319352553506,-0.24334600938073944,0.36186099781354153,0.624963036933843,-0.0907588281471059,-0.21395634879688746,0.3347488038844149
010081.OF,泰康浩泽A,泰康基金,混合型,20210602,1.0,0.2,中债新综合全价(总值)指数收益率*80%+沪深300指数收益率*10%+恒生指数收益率*5%+金融机构人民币活期存款利率(税后)*5%,混合型,O,蒋利娟 陈怡,7.28,20220930,,,,,,,,,,0.01990000000000003,-0.02382586528090988,-0.0043999999999999595
011331.OF,鹏华远见成长A,鹏华基金,混合型,20210602,1.5,0.25,沪深300指数收益率*70%+中证综合债指数收益率*20%+恒生指数收益率*10%(经汇率估值调整),混合型,O,蒋鑫,1.81,20220930,,,,,,,,,,-0.023700000000000054,-0.17166854450476285,-0.19130000000000003
012196.OF,招商品质生活A,招商基金,混合型,20210602,1.5,0.25,沪深300指数收益率*60%+中债综合(全价)指数收益率*30%+恒生综合指数收益率(经汇率调整后)*10%,混合型,O,王景,15.44,20220930,,,,,,,,,,-0.03300000000000003,-0.22047569803516023,-0.24619999999999997
011859.OF,安信消费升级一年持有C,安信基金,混合型,20210602,1.5,0.25,中证内地消费主题指数收益率*70%+中债总指数(全价)收益率*20%+恒生指数收益率(使用估值汇率折算)*10%,混合型,O,陈嵩昆,0.13,20220930,,,,,,,,,,0.005800000000000027,-0.18671704116126472,-0.18200000000000005
012197.OF,招商品质生活C,招商基金,混合型,20210602,1.5,0.25,沪深300指数收益率*60%+中债综合(全价)指数收益率*30%+恒生综合指数收益率(经汇率调整后)*10%,混合型,O,王景,6.52,20220930,,,,,,,,,,-0.03749999999999998,-0.22670129870129876,-0.25570000000000004
011546.OF,长江沪深300指数增强C,长江资管,股票型,20210602,1.0,0.2,沪深300指数收益率*95%+商业银行活期存款利率(税后)*5%,增强指数型,O,秦昌贵,0.25,20220930,,,,,,,,,,-0.039100000000000024,-0.21531897179727336,-0.246
011545.OF,长江沪深300指数增强A,长江资管,股票型,20210602,1.0,0.2,沪深300指数收益率*95%+商业银行活期存款利率(税后)*5%,增强指数型,O,秦昌贵,0.94,20220930,,,,,,,,,,-0.036900000000000044,-0.21223133630983276,-0.24129999999999996
010082.OF,泰康浩泽C,泰康基金,混合型,20210602,1.0,0.2,中债新综合全价(总值)指数收益率*80%+沪深300指数收益率*10%+恒生指数收益率*5%+金融机构人民币活期存款利率(税后)*5%,混合型,O,蒋利娟 陈怡,0.47,20220930,,,,,,,,,,0.01750000000000007,-0.027714987714987826,-0.010700000000000043
011939.OF,博时新能源汽车C,博时基金,混合型,20210602,1.5,0.25,中证新能源汽车指数收益率*70%+中债综合财富(总值)指数收益率*20%+中证港股通综合指数(人民币)收益率*10%,混合型,O,唐晟博 郭晓林,1.66,20220930,,,,,,,,,,0.17110000000000003,-0.2425924344633251,-0.11299999999999999
010978.OF,华夏鸿阳6个月持有C,华夏基金,混合型,20210601,1.5,0.25,中证800指数收益率*50%+中债综合指数收益率*30%+经汇率调整的恒生指数收益率*20%,混合型,O,孙轶佳 郑煜,3.42,20220930,,,,,,,,,,-0.21419999999999995,-0.240519216085518,-0.4032
011346.OF,淳厚鑫淳一年持有,淳厚基金,混合型,20210601,1.5,0.25,中债综合全价(总值)指数收益率*50%+沪深300指数收益率*40%+经人民币汇率调整的中证港股通综合指数收益率*10%,混合型,O,廖辰轩 薛莉丽,4.81,20220930,,,,,,,,,,0.06990000000000007,-0.297224039629872,-0.2481
011887.OF,弘毅远方高端制造C,弘毅远方基金,混合型,20210601,1.5,0.2,中证高端装备制造指数收益率*65%+中债综合全价(总值)指数收益率*30%+恒生指数收益率(使用估值汇率折算)*5%,混合型,O,樊可,0.1,20220930,,,,,,,,,,0.06620000000000004,-0.32432939410992306,-0.27959999999999996
011886.OF,弘毅远方高端制造A,弘毅远方基金,混合型,20210601,1.5,0.2,中证高端装备制造指数收益率*65%+中债综合全价(总值)指数收益率*30%+恒生指数收益率(使用估值汇率折算)*5%,混合型,O,樊可,0.25,20220930,,,,,,,,,,0.06929999999999992,-0.32095763583652853,-0.27390000000000003
011498.OF,富国沪深300基本面精选A,富国基金,股票型,20210601,1.5,0.25,沪深300全收益指数收益率*80%+恒生指数收益率(使用汇率估值折算)*10%+中债综合全价指数收益率*10%,股票型,O,孙彬,10.0,20220930,,,,,,,,,,0.0017000000000000348,-0.1492462813217531,-0.14780000000000004
012124.OF,博道盛彦A,博道基金,混合型,20210601,1.5,0.1,中证800指数收益率*60%+中债综合全价(总值)指数收益率*25%+中证港股通综合指数(人民币)收益率*15%,混合型,O,张建胜,2.57,20220930,,,,,,,,,,0.021300000000000097,-0.23049055125820037,-0.21409999999999996
012036.OF,诺德兴远优选一年持有,诺德基金,混合型,20210601,1.5,0.25,中债综合全价指数收益率*50%+沪深300指数收益率*45%+恒生指数收益率*5%,混合型,O,郝旭东,2.21,20220930,,,,,,,,,,-0.06230000000000002,-0.02388823717606908,-0.0847
012243.OF,东方红内需增长B,东证资管,混合型,20210601,1.5,0.25,沪深300指数收益率*70%+中债综合指数收益率*20%+恒生指数收益率(经汇率估值调整)*10%,混合型,O,李竞,4.06,20220930,,,,,,,,,,-0.013589706520167704,-0.264961649323367,-0.27495060479013056
910028.OF,东方红内需增长A,东证资管,混合型,20210601,0.8,0.25,沪深300指数收益率*70%+中债综合指数收益率*20%+恒生指数收益率(经汇率估值调整)*10%,混合型,O,李竞,7.88,20220930,,0.0706,0.267046515972352,0.4409141172134168,0.14529827074593268,0.4590778844865322,-0.27564287128616305,0.20192112189238104,0.6273838247290283,0.06786883404913503,-0.25981799490238516,2.64773518
011761.OF,平安鑫瑞A,平安基金,混合型,20210601,0.6,0.16,中债综合指数(总财富)收益率*85%+沪深300指数收益率*15%,混合型,O,张恒,0.59,20220930,,,,,,,,,,0.016100000000000003,-0.09871075681527414,-0.08420000000000005
011762.OF,平安鑫瑞C,平安基金,混合型,20210601,0.6,0.16,中债综合指数(总财富)收益率*85%+沪深300指数收益率*15%,混合型,O,张恒,0.27,20220930,,,,,,,,,,0.013700000000000045,-0.10229851040741837,-0.08999999999999997
012371.OF,东财中证沪港深互联网A,西藏东财基金,股票型,20210601,1.0,0.1,中证沪港深互联网指数收益率*95%+银行活期存款利率(税后)*5%,被动指数型,O,吴逸 姚楠燕,0.51,20220930,,,,,,,,,,-0.19120000000000004,-0.22477744807121658,-0.373
012449.OF,广发睿毅领先C,广发基金,混合型,20210601,1.5,0.25,沪深300指数收益率*75%+中证全债指数收益率*25%,混合型,O,林英睿,19.65,20220930,,,,,,,,,,-0.027938908877303867,0.10786720549911247,0.07691460459651948
012125.OF,博道盛彦C,博道基金,混合型,20210601,1.5,0.1,中证800指数收益率*60%+中债综合全价(总值)指数收益率*25%+中证港股通综合指数(人民币)收益率*15%,混合型,O,张建胜,0.12,20220930,,,,,,,,,,0.018299999999999983,-0.23431208877541004,-0.22030000000000005
012372.OF,东财中证沪港深互联网C,西藏东财基金,股票型,20210601,1.0,0.1,中证沪港深互联网指数收益率*95%+银行活期存款利率(税后)*5%,被动指数型,O,吴逸 姚楠燕,0.44,20220930,,,,,,,,,,-0.19310000000000005,-0.22790928243896388,-0.377
011499.OF,富国沪深300基本面精选C,富国基金,股票型,20210601,1.5,0.25,沪深300全收益指数收益率*80%+恒生指数收益率(使用汇率估值折算)*10%+中债综合全价指数收益率*10%,股票型,O,孙彬,0.64,20220930,,,,,,,,,,-0.0020000000000000018,-0.15430861723446895,-0.15600000000000003
012150.OF,诺德价值发现一年持有,诺德基金,混合型,20210601,1.5,0.25,沪深300指数收益率*65%+中债综合全价指数收益率*20%+恒生指数收益率*15%,混合型,O,张昳泓 罗世锋,7.63,20220930,,,,,,,,,,-0.05379999999999996,-0.11699429296131898,-0.16449999999999998
010977.OF,华夏鸿阳6个月持有A,华夏基金,混合型,20210601,1.5,0.25,中证800指数收益率*50%+中债综合指数收益率*30%+经汇率调整的恒生指数收益率*20%,混合型,O,孙轶佳 郑煜,27.17,20220930,,,,,,,,,,-0.21099999999999997,-0.23523447401774394,-0.39659999999999995
012008.OF,易方达稳健回报A,易方达基金,混合型,20210531,1.2,0.25,中债总指数收益率*60%+沪深300指数收益率*35%+中证港股通综合指数收益率*5%,混合型,O,孙松,13.6,20220930,,,,,,,,,,-0.0028000000000000247,-0.13588046530284792,-0.13829999999999998
012009.OF,易方达稳健回报C,易方达基金,混合型,20210531,1.2,0.25,中债总指数收益率*60%+沪深300指数收益率*35%+中证港股通综合指数收益率*5%,混合型,O,孙松,1.58,20220930,,,,,,,,,,-0.0044999999999999485,-0.13852335509794075,-0.14239999999999997
011728.OF,工银瑞信聚瑞C,工银瑞信基金,混合型,20210528,0.5,0.1,中债综合财富(总值)指数收益率*70%+沪深300指数收益率*30%,混合型,O,景晓达,0.0,20220930,,,,,,,,,,0.03210000000000002,-0.07373316539095054,-0.04400000000000004
012218.OF,博时乐享A,博时基金,混合型,20210528,0.6,0.2,中债综合财富(总值)指数收益率*75%+沪深300指数收益率*15%+中证港股通综合指数收益率*5%+银行活期存款利率(税后)*5%,混合型,O,卓若伟 陈鹏扬,10.05,20220930,,,,,,,,,,0.05879999999999996,-0.10247449943332068,-0.049699999999999966
012219.OF,博时乐享C,博时基金,混合型,20210528,0.6,0.2,中债综合财富(总值)指数收益率*75%+沪深300指数收益率*15%+中证港股通综合指数收益率*5%+银行活期存款利率(税后)*5%,混合型,O,卓若伟 陈鹏扬,0.42,20220930,,,,,,,,,,0.05630000000000002,-0.10621982391366086,-0.05589999999999995
012178.OF,银华富饶精选三年持有,银华基金,混合型,20210528,1.5,0.25,中证800指数收益率*60%+中证港股通综合指数(人民币)收益率*20%+中债综合指数收益率*20%,混合型,O,焦巍 魏卓,10.95,20220930,,,,,,,,,,-0.15139999999999998,-0.18359651190195622,-0.30720000000000003
011727.OF,工银瑞信聚瑞A,工银瑞信基金,混合型,20210528,0.5,0.1,中债综合财富(总值)指数收益率*70%+沪深300指数收益率*30%,混合型,O,景晓达,1.23,20220930,,,,,,,,,,0.034599999999999964,-0.0626329016044848,-0.030200000000000005
011533.OF,工银瑞信聚丰C,工银瑞信基金,混合型,20210528,0.5,0.1,中债综合财富(总值)指数收益率*70%+沪深300指数收益率*30%,混合型,O,景晓达 陈丹琳,0.0,20220930,,,,,,,,,,0.00029999999999996696,-0.07197840647805653,-0.07169999999999999
011670.OF,长信优质企业C,长信基金,混合型,20210528,1.5,0.25,中证800指数收益率*60%+中债综合指数收益率*30%+恒生指数收益率(使用估值汇率折算)*10%,混合型,O,王祺,0.65,20220930,,,,,,,,,,-0.06840000000000002,-0.19815371404036067,-0.253
011532.OF,工银瑞信聚丰A,工银瑞信基金,混合型,20210528,0.5,0.1,中债综合财富(总值)指数收益率*70%+沪深300指数收益率*30%,混合型,O,景晓达 陈丹琳,0.48,20220930,,,,,,,,,,0.0026999999999999247,-0.06831554802034497,-0.06579999999999997
012056.OF,华商嘉悦平衡养老FOFA,华商基金,混合型,20210528,0.6,0.15,中证800指数收益率*50%+中债综合(全价)指数收益率*40%+中证港股通综合指数收益率*5%+银行活期存款利率(税后)*5%,混合型,O,孙志远,1.54,20220930,,,,,,,,,,0.057600000000000096,-0.0361195158850227,0.019400000000000084
011669.OF,长信优质企业A,长信基金,混合型,20210528,1.5,0.25,中证800指数收益率*60%+中债综合指数收益率*30%+恒生指数收益率(使用估值汇率折算)*10%,混合型,O,王祺,3.61,20220930,,,,,,,,,,-0.06499999999999995,-0.19336898395721933,-0.24580000000000002
011867.OF,广发价值增长C,广发基金,混合型,20210527,1.5,0.25,沪深300指数收益率*50%+人民币计价的恒生指数收益率*30%+中证全债指数收益率*20%,混合型,O,程琨,0.73,20220930,,,,,,,,,,0.06440000000000001,-0.13791807591131158,-0.08240000000000003
011918.OF,山西证券品质生活C,山西证券,混合型,20210527,1.5,0.25,沪深300指数收益率*60%+恒生指数收益率(经汇率估值调整)*20%+中债综合财富(总值)指数收益率*20%,混合型,O,李惟愚,0.19,20220930,,,,,,,,,,-0.02510000000000001,-0.13580880090265665,-0.15749999999999997
011917.OF,山西证券品质生活A,山西证券,混合型,20210527,1.5,0.25,沪深300指数收益率*60%+恒生指数收益率(经汇率估值调整)*20%+中债综合财富(总值)指数收益率*20%,混合型,O,李惟愚,1.8,20220930,,,,,,,,,,-0.021299999999999986,-0.13058138346786555,-0.1491
011866.OF,广发价值增长A,广发基金,混合型,20210527,1.5,0.25,沪深300指数收益率*50%+人民币计价的恒生指数收益率*30%+中证全债指数收益率*20%,混合型,O,程琨,15.73,20220930,,,,,,,,,,0.06689999999999996,-0.1345018277251851,-0.0766
012303.OF,浦银安盛鑫福C,浦银安盛基金,混合型,20210527,0.6,0.15,中证全债指数收益率*70%+沪深300指数收益率*25%+恒生指数收益率(使用估值汇率折算)*5%,混合型,O,陈士俊,0.57,20220930,,,,,,,,,,0.0007999999999999119,-0.03926858513189438,-0.03849999999999998
011648.OF,博时港股通红利精选C,博时基金,混合型,20210527,1.5,0.25,中证港股通高股息投资指数(CNY)收益率*65%+中债综合财富(总值)指数收益率*20%+中证红利指数收益率*15%,混合型,O,赵宪成,0.02,20220930,,,,,,,,,,-0.1503,-0.07284924090855603,-0.21220000000000006
011647.OF,博时港股通红利精选A,博时基金,混合型,20210527,1.5,0.25,中证港股通高股息投资指数(CNY)收益率*65%+中债综合财富(总值)指数收益率*20%+中证红利指数收益率*15%,混合型,O,赵宪成,0.11,20220930,,,,,,,,,,-0.14629999999999999,-0.06524540236617075,-0.20199999999999996
012302.OF,浦银安盛鑫福A,浦银安盛基金,混合型,20210527,0.6,0.15,中证全债指数收益率*70%+沪深300指数收益率*25%+恒生指数收益率(使用估值汇率折算)*5%,混合型,O,陈士俊,0.53,20220930,,,,,,,,,,0.0028999999999999027,-0.036693588593080015,-0.03390000000000004
012201.OF,新华鑫科技3个月滚动持有C,新华基金,混合型,20210526,1.5,0.25,中证科技100指数收益率*60%+中债综合指数(总财富)收益率*30%+恒生指数收益率*10%,灵活配置型,O,王永明,0.45,20220930,,,,,,,,,,0.1561999999999999,-0.33523611831863,-0.23140000000000005
012086.OF,博时健康生活A,博时基金,混合型,20210526,1.5,0.25,中证800医药卫生指数收益率*60%+中证港股通综合指数收益率*20%+中债综合指数收益率*20%,混合型,O,张弘,2.31,20220930,,,,,,,,,,-0.09719999999999995,-0.21322552060256977,-0.28969999999999996
010543.OF,中加科鑫A,中加基金,混合型,20210526,0.8,0.2,中债总全价(总值)指数收益率*60%+沪深300指数收益率*40%,混合型,O,王梁,1.19,20220930,,,,,,,,,,0.04709999999999992,-0.11784929806131215,-0.07630000000000003
012087.OF,博时健康生活C,博时基金,混合型,20210526,1.5,0.25,中证800医药卫生指数收益率*60%+中证港股通综合指数收益率*20%+中债综合指数收益率*20%,混合型,O,张弘,0.57,20220930,,,,,,,,,,-0.09940000000000004,-0.21641128136797688,-0.2943
010544.OF,中加科鑫C,中加基金,混合型,20210526,0.8,0.2,中债总全价(总值)指数收益率*60%+沪深300指数收益率*40%,混合型,O,王梁,0.01,20220930,,,,,,,,,,0.044499999999999984,-0.12139779798946868,-0.08230000000000004
012127.OF,泰达宏利新能源C,泰达宏利基金,股票型,20210526,1.5,0.25,中证新能源指数收益率*75%+中证综合债券指数收益率*15%+中证港股通能源综合指数收益率(人民币)*10%,股票型,O,张勋,5.11,20220930,,,,,,,,,,0.4171,-0.09829934373015312,0.27780000000000005
012126.OF,泰达宏利新能源A,泰达宏利基金,股票型,20210526,1.5,0.25,中证新能源指数收益率*75%+中证综合债券指数收益率*15%+中证港股通能源综合指数收益率(人民币)*10%,股票型,O,张勋,5.38,20220930,,,,,,,,,,0.4196,-0.09559030712876862,0.28390000000000004
012200.OF,新华鑫科技3个月滚动持有A,新华基金,混合型,20210526,1.5,0.25,中证科技100指数收益率*60%+中债综合指数(总财富)收益率*30%+恒生指数收益率*10%,灵活配置型,O,王永明,1.28,20220930,,,,,,,,,,0.15959999999999996,-0.3318385650224215,-0.22519999999999996
011845.OF,博时周期优选A,博时基金,混合型,20210525,1.5,0.25,沪深300指数收益率*50%+中债综合财富(总值)指数收益率*30%+中证港股通综合指数(人民币)收益率*20%,混合型,O,沙炜,2.21,20220930,,,,,,,,,,0.04689999999999994,-0.23163625943261051,-0.1956
011635.OF,富国港股通策略精选A,富国基金,混合型,20210525,1.5,0.25,恒生港股通指数收益率(经汇率调整后)*70%+中债综合全价指数收益率*20%+沪深300指数收益率*10%,混合型,O,汪孟海 王菀宜,6.21,20220930,,,,,,,,,,-0.03049999999999997,-0.16235172769468798,-0.18789999999999996
012184.OF,大成创新趋势A,大成基金,混合型,20210525,1.5,0.25,沪深300指数收益率*60%+中证综合债券指数收益率*30%+恒生指数收益率*10%,混合型,O,魏庆国,7.68,20220930,,,,,,,,,,-0.03280000000000005,-0.08643507030603795,-0.11639999999999995
011808.OF,平安研究精选C,平安基金,混合型,20210525,1.5,0.25,沪深300指数收益率*70%+中证全债指数收益率*25%+恒生指数收益率(经汇率调整)*5%,混合型,O,张晓泉,0.61,20220930,,,,,,,,,,0.23409999999999997,-0.1957701969046268,-0.007499999999999951
010163.OF,财通资管价值精选一年持有A,财通证券资管,混合型,20210525,1.5,0.25,沪深300指数收益率*70%+中债综合指数收益率*30%,混合型,O,姜永明,10.26,20220930,,,,,,,,,,0.18999999999999995,-0.24319327731092438,-0.09940000000000004
