ts_code,name,management,found_date,fund_type,invest_type,benchmark,m_fee,c_fee,manager,net_asset,ann_date,2012,2013,2014,2015,2016,2017,2018,2019,2020,2021,2022,all
501090.SH,消费龙头LOF,华宝基金,20191219,股票型,被动指数型,中证消费龙头指数收益率*95%+人民币银行活期存款利率(税后)*5%,0.75,0.1,胡洁,4.48,20220930,,,,,,,,0.0,0.6995,-0.10026478375992945,-0.16225230527761428,0.2809999999999999
512730.SH,中证银行ETF,鹏华基金,20191219,股票型,被动指数型,中证银行指数收益率,0.3,0.1,张羽翔,1.77,20220930,,,,,,,,-0.0010999999999999899,0.09650615677244963,0.044280105907057415,-0.03514600454624936,0.10359999999999991
159970.SZ,深100ETF工银,工银瑞信基金,20191219,股票型,被动指数型,深证100指数收益率,0.45,0.1,赵栩,0.23,20220930,,,,,,,,0.00466543999999991,0.46230937335716465,-0.012380809782954168,-0.25005657528917496,0.08812489999999995
161837.SZ,银华大盘定开,银华基金,20191216,混合型,混合型,沪深300指数收益率*60%+恒生指数收益率(使用估值汇率调整)*20%+中证综合债指数收益率*20%,1.5,0.25,张萍 李晓星 程桯,7.85,20220930,,,,,,,,0.009500000000000064,0.8283308568598314,-0.06376984341984067,-0.24079861111111106,0.31190000000000007
515390.SH,华安沪深300ETF,华安基金,20191213,股票型,被动指数型,沪深300指数收益率,0.15,0.05,许之彦,3.4,20220930,,,,,,,,0.006999999999999895,0.2860973187686197,0.009883406686742448,-0.1984096643474272,0.0484
515070.SH,人工智能AIETF,华夏基金,20191209,股票型,被动指数型,中证人工智能主题指数收益率,0.5,0.1,李俊,6.08,20220930,,,,,,,,-0.007596201899050415,0.20989022056601875,0.09506368101223663,-0.3463321930824781,-0.14052973513243375
159990.SZ,小盘价值ETF,银华基金,20191206,股票型,被动指数型,巨潮小盘价值指数,0.5,0.1,张亦驰 谭跃峰,0.8,20220930,,,,,,,,0.0016000000000000458,0.12060702875399362,0.22906272273699205,-0.13918086263138815,0.1875
167506.SZ,安信深圳科技LOF,安信基金,20191206,股票型,被动指数型,中证深圳科技创新主题指数收益率*95%+银行活期存款利率(税后)*5%,0.5,0.1,徐黄玮 施荣盛,0.82,20220930,,,,,,,,0.013600000000000056,0.4199881610102604,-0.021121378447856585,-0.2887358932500533,0.0020999999999999908
515870.SH,先进制造ETF,嘉实基金,20191205,股票型,被动指数型,中证先进制造100策略指数收益率,0.5,0.1,王紫菡,0.36,20220930,,,,,,,,0.02540000000000009,0.2740393992588257,0.1102265768524188,-0.2391753998896856,0.10349999999999993
515330.SH,300ETF天弘,天弘基金,20191205,股票型,被动指数型,沪深300指数收益率,0.5,0.1,陈瑶,62.14,20220930,,,,,,,,0.016905585763717146,0.3060470542484931,-0.034539228822390945,-0.20107941403238236,0.024419179436480417
515310.SH,沪深300添富ETF,汇添富基金,20191204,股票型,被动指数型,沪深300指数收益率,0.15,0.05,董瑾,0.29,20220930,,,,,,,,0.020444799042585206,0.31391712275215,0.002900922344540326,-0.1981013127642217,0.0782886207240451
501089.SH,消费红利增强LOF,方正富邦基金,20191129,股票型,增强指数型,中证主要消费红利指数收益率*95%+人民币银行活期存款收益率(税后)*5%,1.2,0.2,吴昊,0.31,20220930,,,,,,,,-0.0004999999999999449,0.4144072036018008,0.1075192756596167,-0.09216324966468678,0.4214
159984.SZ,湾区100ETF,南方基金,20191129,股票型,被动指数型,粤港澳大湾区创新100指数,0.3,0.1,崔蕾,0.49,20220930,,,,,,,,0.0012000000000000899,0.3758489812225328,-0.0890018148820327,-0.19563311817674703,0.009400000000000075
515060.SH,房地产ETF基金,华夏基金,20191128,股票型,被动指数型,中证全指房地产指数收益率,0.5,0.1,李俊,4.09,20220930,,,,,,,,0.0014000000000000679,-0.033353305372478624,0.05320247933884308,-0.09867582148111821,-0.08109999999999995
515080.SH,中证红利ETF,招商基金,20191128,股票型,被动指数型,中证红利指数收益率,0.2,0.1,刘重杰 王平,8.33,20220930,,,,,,,,0.06170000000000009,0.21808217010454917,0.22559646105004166,-0.003743107864583311,0.57905494
515180.SH,红利ETF易方达,易方达基金,20191126,股票型,被动指数型,中证红利指数收益率,0.15,0.05,宋钊贤 林伟斌,16.81,20220930,,,,,,,,0.018376111055627656,0.13309630283416687,0.2008235891711253,-0.010419411878689527,0.37121452112254066
515660.SH,国联安沪深300ETF,国联安基金,20191125,股票型,被动指数型,沪深300指数,0.3,0.05,章椹元 黄欣,20.76,20220930,,,,,,,,0.01336745605458338,0.3504474737164334,-0.01347180379650929,-0.1895980602856415,0.09409396886872802
159982.SZ,中证500ETF鹏华,鹏华基金,20191121,股票型,被动指数型,中证500指数收益率,0.15,0.05,陈龙,10.21,20220930,,,,,,,,0.008299999999999974,0.33611028463750864,0.2512618764845606,-0.17286587174467574,0.3943000000000001
515750.SH,科技50ETF,富国基金,20191115,股票型,被动指数型,中证科技50策略指数收益率,0.5,0.1,王乐乐,5.4,20220930,,,,,,,,0.06742925948223966,0.4095694679451024,0.10003334444814932,-0.3173688996665657,0.12984146096728863
515550.SH,中融中证500ETF,中融基金,20191115,股票型,被动指数型,中证500指数收益率,0.3,0.1,赵菲 陈薪羽,0.33,20220930,,,,,,,,0.007972336951301697,0.22860682294644535,0.18087334212363304,-0.1795073891625615,0.1998847372970898
515590.SH,500等权ETF,前海开源基金,20191114,股票型,被动指数型,中证500等权重指数,0.15,0.05,梁溥森,0.35,20220930,,,,,,,,0.05230000000000001,0.294212676993253,0.2110287098905939,-0.15533862850906444,0.3931
159975.SZ,深100ETF招商,招商基金,20191107,股票型,被动指数型,深证100指数(价格)收益率,0.2,0.1,刘重杰,1.0,20220930,,,,,,,,0.05971755999999995,0.5653017583288892,0.059453949997496994,-0.2410609795335851,0.33375840999999995
515990.SH,国企一带一路ETF,汇添富基金,20191106,股票型,被动指数型,中证国企一带一路指数收益率,0.15,0.05,董瑾,0.93,20220930,,,,,,,,0.024899999999999922,0.14811201092789558,0.15415993881193166,-0.15227155585008473,0.1513
162216.SZ,泰达500增强LOF,泰达宏利基金,20191106,股票型,增强指数型,中证500指数收益率*95%+1年期定期存款利率(税后)*5%,1.0,0.2,刘洋,3.05,20220930,,,,,,,,0.07991535318685322,0.3499154339055872,0.18211969221720312,-0.1926554018289353,0.39128683039767576
515110.SH,一带一路国企ETF,易方达基金,20191106,股票型,被动指数型,中证国企一带一路指数收益率,0.15,0.05,刘树荣,3.6,20220930,,,,,,,,0.009500000000000064,0.12818226844972755,0.16349108789182537,-0.13191457248509536,0.1503000000000001
166107.SZ,多因子LOF,信达澳亚基金,20191106,混合型,混合型,中证500指数收益率*95%+银行活期存款利率(税后)*5%,1.5,0.25,张琦,0.05,20220930,,,,,,,,0.06990699069906998,0.3149186763881099,-0.0006397952655151226,-0.2555128752311851,0.04670467046704667
515150.SH,一带一路ETF,富国基金,20191106,股票型,被动指数型,中证国企一带一路指数收益率,0.15,0.05,王保合,5.83,20220930,,,,,,,,0.023600000000000065,0.1147909339585775,0.1439838752081324,-0.14531944231653132,0.11569999999999991
159976.SZ,湾创ETF,工银瑞信基金,20191101,股票型,被动指数型,粤港澳大湾区创新100指数收益率,0.25,0.05,史宝珖,1.01,20220930,,,,,,,,0.025500000000000078,0.3245246221355436,-0.09821099904292127,-0.19332190382888406,-0.011900000000000022
159987.SZ,科技创新ETF,银华基金,20191101,股票型,被动指数型,中证研发创新100指数,0.3,0.08,张亦驰 谭跃峰,0.53,20220930,,,,,,,,0.05207290206288798,0.5800494955263659,0.11259036144578317,-0.26514700308625266,0.35910274384137786
515200.SH,创新100ETF,申万菱信基金,20191025,股票型,被动指数型,中证研发创新100指数,0.5,0.1,王赟杰,1.9,20220930,,,,,,,,0.050164228127799346,0.8021040659653115,0.1407384032817924,-0.26528354080221306,0.5861451179456555
515020.SH,银行ETF华夏,华夏基金,20191024,股票型,被动指数型,中证银行指数收益率,0.5,0.1,李俊,7.15,20220930,,,,,,,,0.03215111021802486,0.09150199552224263,0.04191563363952549,-0.040400582042283584,0.12639405204460968
510530.SH,工银中证500ETF,工银瑞信基金,20191017,股票型,被动指数型,中证500指数收益率,0.45,0.07,赵栩,2.58,20220930,,,,,,,,0.015764590000000078,0.21560305621600767,0.16372575175222986,-0.19021607335229118,0.16360251000000003
515650.SH,消费50ETF,富国基金,20191014,股票型,被动指数型,中证消费50指数收益率,0.5,0.1,王乐乐,17.19,20220930,,,,,,,,-0.005186417457676957,0.6971276805036397,-0.12722425085492378,-0.1617080621596494,0.23524806732556997
502020.SH,上证50增强LOF,国金基金,20191014,股票型,增强指数型,上证50指数收益率*95%+同期银行活期存款利率(税后)*5%,1.0,0.1,宫雪,0.32,20220930,,,,-0.28790000000000004,-0.034545709872208896,0.3027176282517075,-0.1770414993306559,0.43079842754507264,0.24054950260540006,-0.10783564991599207,-0.1784797123780174,-0.0403
515810.SH,中证800ETF,易方达基金,20191008,股票型,被动指数型,中证800指数收益率,0.15,0.05,刘树荣 林伟斌,1.0,20220930,,,,,,,,0.060599617265575216,0.4386527666399358,0.019439799331103704,-0.19636388490192064,0.25005315755900487
515800.SH,800ETF,汇添富基金,20191008,股票型,被动指数型,中证800指数收益率,0.15,0.05,乐无穹 过蓓蓓,18.56,20220930,,,,,,,,0.05196982397317684,0.299402390438247,0.02038939138433233,-0.1932842548076922,0.12520955574182738
515580.SH,科技100ETF,华泰柏瑞基金,20190927,股票型,被动指数型,中证科技100指数收益率,0.5,0.1,谭弘翔,4.93,20220930,,,,,,,,0.08618981573211805,0.5082998905508938,0.1784483279917761,-0.2588259441707718,0.43094907866059023
515860.SH,科技ETF基金,嘉实基金,20190926,股票型,被动指数型,中证新兴科技100策略指数收益率,0.5,0.1,王紫菡,1.92,20220930,,,,,,,,0.08084639185547456,0.3444454704958907,0.03688440140119519,-0.28782458929517757,0.07306118375087327
515520.SH,MSCI价值100ETF,大成基金,20190926,股票型,被动指数型,MSCI中国A股质优价值100指数,0.5,0.1,刘淼,0.28,20220930,,,,,,,,0.041050407485662486,0.33545955349376627,-0.03828339846576925,-0.1063285424034916,0.19488882181305964
167302.SZ,大湾区LOF,方正富邦基金,20190926,股票型,被动指数型,恒生沪深港通大湾区综合指数收益率*95%+人民币银行活期存款利率(税后)*5%,0.75,0.15,于润泽 吴昊,0.06,20220930,,,,,,,,0.029099999999999904,0.1848216888543389,-0.13975231690314122,-0.1429116216989226,-0.10099999999999998
515360.SH,方正沪深300ETF,方正富邦基金,20190924,股票型,被动指数型,沪深300指数收益率,0.5,0.1,徐维君,1.52,20220930,,,,,,,,0.04735448685521957,0.4333201138461381,0.060823543910330936,-0.19082164588760928,0.28861831466855287
512970.SH,大湾区ETF,平安基金,20190923,股票型,被动指数型,中证粤港澳大湾区发展主题指数收益率,0.15,0.05,刘洁倩,1.25,20220930,,,,,,,,0.02859128362950455,0.4418492423511244,-0.023629426333757354,-0.20341423282599752,0.1534795989278267
161118.SZ,中小企业100LOF,易方达基金,20190920,股票型,被动指数型,中小企业100指数收益率*95%+活期存款利率(税后)*5%,1.0,0.22,刘树荣,1.65,20220930,,,,,,,,0.050990937157653536,0.4537098455415523,0.07659213871325203,-0.2444296439815936,0.24280450154367098
159974.SZ,央企创新ETF,富国基金,20190920,股票型,被动指数型,中证央企创新驱动指数收益率,0.15,0.05,王乐乐,4.89,20220930,,,,,,,,-0.08179999999999998,0.16891744717926366,0.33066244293301034,-0.12449236801568406,0.25039999999999996
515600.SH,央企创新ETF,广发基金,20190920,股票型,被动指数型,中证央企创新驱动指数收益率,0.15,0.05,陆志明,14.84,20220930,,,,,,,,-0.07220000000000004,0.1157577064022418,0.2994590417310665,-0.12972048765982744,0.17070000000000007
515680.SH,嘉实央企创新ETF,嘉实基金,20190920,股票型,被动指数型,中证央企创新驱动指数收益率,0.15,0.05,刘珈吟,14.64,20220930,,,,,,,,0.028386672512056153,0.1192582329745284,0.2811845362788039,-0.12315124489037531,0.2930732135028496
515900.SH,央企创新驱动ETF,博时基金,20190920,股票型,被动指数型,中证央企创新驱动指数收益率,0.15,0.05,杨振建 赵云阳,36.57,20220930,,,,,,,,-0.05900000000000005,0.11253985122210415,0.2842678383799791,-0.12733358125697286,0.1733
515010.SH,券商ETF基金,华夏基金,20190917,股票型,被动指数型,中证全指证券公司指数收益率,0.5,0.1,司帆,8.47,20220930,,,,,,,,0.06719999999999993,0.24475262368815603,-0.004215597711532708,-0.255216208043544,-0.014800000000000035
515050.SH,5GETF,华夏基金,20190917,股票型,被动指数型,中证5G通信主题指数收益率,0.5,0.1,李俊,80.14,20220930,,,,,,,,-0.0029000000000000137,0.19215725604252343,0.06494489778749889,-0.37570108223398374,-0.2097
159977.SZ,创业板ETF天弘,天弘基金,20190912,股票型,被动指数型,创业板指数收益率,0.5,0.1,张子法 林心龙,45.08,20220930,,,,,,,,0.05958909000000001,0.6618244625376427,0.12452274001798458,-0.291458186358648,0.40299573999999994
510100.SH,上证50ETF易方达,易方达基金,20190906,股票型,被动指数型,上证50指数收益率,0.15,0.05,余海燕,11.19,20220930,,,,,,,,0.06230000000000002,0.31676550880165677,-0.052259079210752034,-0.16677981443765563,0.10460000000000003
501088.SH,嘉实瑞虹,嘉实基金,20190904,混合型,混合型,沪深300指数收益率*60%+中债综合财富指数收益率*30%+恒生指数收益率*10%,1.5,0.25,洪流,10.0,20220930,,,,,,,,0.07279999999999998,0.4677479492915735,-0.07563825733519623,-0.2874726417038818,0.037083570000000066
501087.SH,交银瑞丰LOF,交银施罗德基金,20190904,混合型,混合型,沪深300指数收益率*70%+中证综合债券指数收益率*25%+恒生指数收益率*5%,1.5,0.25,王崇,23.31,20220930,,,,,,,,0.0532999999999999,0.591854172600399,-0.026778791674121883,-0.18580708420149525,0.3286
512530.SH,沪深300红利ETF,建信基金,20190823,股票型,被动指数型,沪深300红利指数,0.5,0.1,龚佳佳,0.48,20220930,,,,,,,,0.05489999999999995,0.10437008247227234,0.029871244635193084,-0.03300550091681954,0.1601999999999999
501086.SH,ESG基金LOF,华宝基金,20190821,股票型,被动指数型,MSCI中国A股国际通ESG通用指数*95%+人民币银行活期存款利率(税后)*5%,0.5,0.1,张放 胡洁,0.42,20220930,,,,,,,,0.0757000000000001,0.3756623593938829,0.02703067982159754,-0.18416896960126333,0.2399
515880.SH,通信ETF,国泰基金,20190816,股票型,被动指数型,中证全指通信设备指数收益率,0.5,0.1,艾小军,12.19,20220930,,,,,,,,0.0706,-0.022697552774145327,0.0736882347319124,-0.26704646608509874,-0.17659999999999998
515300.SH,红利低波ETF基金,嘉实基金,20190808,股票型,被动指数型,沪深300红利低波动指数收益率,0.5,0.1,王紫菡,0.94,20220930,,,,,,,,0.048799999999999955,0.03222730739893216,0.10022168852761873,-0.017462849466879482,0.1702999999999999
512190.SH,浙商之江凤凰ETF,浙商资管,20190805,股票型,被动指数型,中证浙江凤凰行动50指数收益率,0.5,0.1,周文超 邸明轩,0.48,20220930,,,,,,,,0.06020000000000003,0.36747783437087334,0.2350669057801076,-0.06416843516139842,0.6757
159968.SZ,中证500ETF博时,博时基金,20190801,股票型,被动指数型,中证500指数收益率,0.15,0.05,万琼,7.26,20220930,,,,,,,,0.038553690000000085,0.28684230085398843,0.22551477647407503,-0.17922609080872015,0.34430055000000004
512650.SH,长三角ETF,汇添富基金,20190726,股票型,被动指数型,中证长三角一体化发展主题指数收益率,0.15,0.05,乐无穹,4.47,20220930,,,,,,,,0.019600000000000062,0.23636720282463697,0.014675551324765954,-0.2492377452896567,-0.03969999999999996
512710.SH,军工龙头ETF,富国基金,20190723,股票型,被动指数型,中证军工龙头指数收益率,0.5,0.1,牛志冬 王乐乐,40.64,20220930,,,,,,,,0.043500000000000094,0.7365596550071872,0.13536780530875772,-0.2877418100515213,0.46540000000000004
515000.SH,科技ETF,华宝基金,20190722,股票型,被动指数型,中证科技龙头指数收益率,0.5,0.1,胡洁,31.11,20220930,,,,,,,,0.2588999999999999,0.443085233140043,-0.02928386635107608,-0.34193365466402037,0.1605000000000001
501079.SH,科创大成LOF,大成基金,20190718,混合型,混合型,中国战略新兴产业成份指数收益率*60%+中债综合全价指数收益率*40%,1.2,0.2,谢家乐,10.0,20220930,,,,,,,,0.1321000000000001,0.8552248034625913,0.20292339189639583,-0.15832178903621608,1.1265
161729.SZ,招商瑞利,招商基金,20190718,混合型,灵活配置型,沪深300指数收益率*60%+中证全债指数收益率*30%+恒生指数收益率(使用估值汇率折算)*10%,1.5,0.2,王景 陆文凯,3.39,20220930,,,,,,,,0.12359999999999993,0.8228907084371664,0.08558734498584124,0.035889363615920884,1.3033000000000001
159973.SZ,民企领先100ETF,弘毅远方基金,20190716,股票型,被动指数型,国证民企领先100指数收益率,0.3,0.2,戴家伟,5.06,20220930,,,,,,,,0.1519999999999999,0.6219618055555557,0.02156810275622157,-0.27320829840737637,0.3873
512930.SH,AIETF,平安基金,20190712,股票型,被动指数型,中证人工智能主题指数收益率,0.15,0.05,钱晶,1.8,20220930,,,,,,,,0.18169999999999997,0.2647033934162647,0.14255813984610236,-0.3400103378334685,0.12696741999999994
512720.SH,计算机ETF,国泰基金,20190711,股票型,被动指数型,中证计算机主题指数收益率,0.5,0.1,艾小军,9.05,20220930,,,,,,,,0.1493,0.2355346732793874,0.004788732394366295,-0.26023268853378184,0.055500000000000105
501085.SH,财通科创LOF,财通基金,20190711,混合型,灵活配置型,中国战略新兴产业成份指数收益率*75%+上证国债指数收益率*25%,1.5,0.25,张胤,4.83,20220930,,,,,,,,0.038899999999999935,0.46289344498989327,0.12949072246348195,-0.13544215309332397,0.4841
501080.SH,科创主题投资基金LOF,中金基金,20190711,混合型,灵活配置型,中国战略新兴产业成份指数收益率*65%+中债-综合全价(总值)指数收益率*35%,1.2,0.2,许忠海,6.42,20220930,,,,,,,,0.1531,0.4774954470557627,0.07935669425368315,-0.2652672793517864,0.35109999999999997
501083.SH,科创银华LOF,银华基金,20190705,混合型,灵活配置型,中债综合财富指数收益率*50%+中国战略新兴产业成份指数收益率*40%+恒生指数收益率(使用估值汇率调整)*10%,1.5,0.25,唐能,6.1,20220930,,,,,,,,0.12060000000000004,0.740763876494735,-0.006920592607781856,-0.32283708445178605,0.3118000000000001
512670.SH,国防ETF,鹏华基金,20190705,股票型,被动指数型,中证国防指数收益率,0.3,0.1,陈龙,21.98,20220930,,,,,,,,0.05899999999999994,0.9520302171860248,0.16611842105263153,-0.2642495644237949,0.7736000000000001
159969.SZ,深100ETF银华,银华基金,20190628,股票型,被动指数型,深证100指数,0.2,0.1,张亦驰 谭跃峰,0.28,20220930,,,,,,,,0.1443000000000001,0.4827405400681639,-0.009017504567690276,-0.2519329130486499,0.25780000000000003
501081.SH,科创中欧LOF,中欧基金,20190628,混合型,混合型,中国战略新兴产业成份指数收益率*50%+中债综合指数收益率*40%+恒生指数收益率*10%,1.5,0.25,邵洁,7.39,20220930,,,,,,,,0.10759999999999992,0.5479414951245938,0.2091571886847479,-0.2459601562876852,0.5631999999999999
501082.SH,科创投资LOF,博时基金,20190627,混合型,灵活配置型,中国战略新兴产业成份指数收益率*50%+中债综合财富(总值)指数收益率*30%+中证港股通综合指数(人民币)*20%,1.0,0.25,曾鹏 肖瑞瑾 黄继晨,11.09,20220930,,,,,,,,0.1380999999999999,0.6868464985502154,0.1521512657568497,-0.26782404267824045,0.6194999999999999
160645.SZ,鹏华精选回报定开,鹏华基金,20190625,混合型,混合型,沪深300指数收益率*60%+恒生指数收益率(经汇率调整后)*20%+中证综合债指数收益率*20%,1.5,0.25,王宗合,0.78,20220930,,,,,,,,0.11109999999999998,0.8964089640896409,-0.15661335484789524,-0.2550222272241291,0.3239000000000001
159967.SZ,创成长ETF,华夏基金,20190621,股票型,被动指数型,创业板动量成长指数收益率,0.5,0.1,荣膺,27.4,20220930,,,,,,,,0.20550000000000002,0.9720652343425963,0.21227425632537938,-0.29061987006621515,1.0444118699999998
159966.SZ,创蓝筹ETF,华夏基金,20190614,股票型,被动指数型,创业板低波蓝筹指数收益率,0.5,0.1,荣膺,4.86,20220930,,,,,,,,0.22340000000000004,0.6267619421284943,0.0017004185791062551,-0.2584876578121593,0.47825282999999996
513000.SH,日经225ETF易方达,易方达基金,20190612,股票型,被动指数型,日经225指数收益率(使用估值汇率折算),0.2,0.05,余海燕 范冰,0.58,20220930,,,,,,,,0.1198999999999999,0.14635235288865092,-0.07026016513475623,-0.12985924932975873,0.03859999999999997
513520.SH,日经ETF,华夏基金,20190612,股票型,被动指数型,日经225指数收益率(经汇率调整后),0.2,0.05,赵宗庭,0.56,20220930,,,,,,,,0.11630000000000007,0.1501388515631998,-0.07858867513046186,-0.13102282333051565,0.028000000000000025
513800.SH,东京证券指数ETF,南方基金,20190612,股票型,被动指数型,"东证指数(Tokyo Stock Price Index,“TOPIX”)(经汇率调整后)",0.2,0.05,崔蕾,0.51,20220930,,,,,,,,0.1218999999999999,0.05553079597112045,-0.019506840060800456,-0.08862285763500129,0.05820000000000003
513880.SH,日经225ETF,华安基金,20190612,股票型,被动指数型,日经225指数收益率(经汇率调整后),0.2,0.05,倪斌,0.49,20220930,,,,,,,,0.09830000000000005,0.13011017026313396,-0.07653883338704477,-0.13156517187227373,-0.0046000000000000485
501075.SH,科创主题LOF,万家基金,20190612,混合型,灵活配置型,中国战略新兴产业成份指数收益率*50%+中债综合指数收益率*50%,1.5,0.25,李文宾 欧子辰,8.91,20220930,,,,,,,,0.13280000000000003,0.5277189265536723,0.2977580030047382,-0.25130237321341103,0.6815
501078.SH,科创配置LOF,广发基金,20190611,混合型,灵活配置型,中国战略新兴产业成份指数收益率*60%+中债综合财富(总值)指数收益率*40%,1.5,0.25,李巍,12.77,20220930,,,,,,,,0.12640000000000007,0.8460582386363636,0.2680580936808694,-0.16884101941747565,1.1916000000000002
501077.SH,富国创新企业LOF,富国基金,20190611,混合型,灵活配置型,中国战略新兴产业成份指数收益率*50%+中债总指数收益率*50%,1.5,0.25,孙权 李元博,8.77,20220930,,,,,,,,0.22409999999999997,0.9507393186831143,0.07579881904602372,-0.41940130016738686,0.49150000000000005
501073.SH,华安智联LOF,华安基金,20190611,混合型,混合型,中债综合指数收益率*80%+中证800指数收益率*20%,1.2,0.2,朱才敏 李欣,3.54,20220930,,,,,,,,0.028200000000000003,0.10795565065162419,0.03247893258426959,-0.1733548716204726,-0.027699999999999947
159971.SZ,创业板ETF富国,富国基金,20190611,股票型,被动指数型,创业板指数收益率,0.3,0.1,曹璐迪,0.12,20220930,,,,,,,,0.23740000000000006,0.6331824793922741,0.10703152060962934,-0.28754693366708384,0.5939000000000001
501076.SH,鹏华创新动力LOF,鹏华基金,20190610,混合型,灵活配置型,中国战略新兴产业成份指数收益率*30%+沪深300指数收益率*30%+中债综合指数收益率*30%+恒生指数收益率(使用估值汇率折算)*10%,1.5,0.25,李君 李韵怡 金笑非,5.77,20220930,,,,,,,,0.09129999999999994,0.4964720974983965,0.018737370644785967,-0.11113782532908581,0.4787999999999999
160526.SZ,博时优势企业,博时基金,20190603,混合型,灵活配置型,沪深300指数收益率*60%+恒生指数收益率*20%+中债综合财富(总值)指数收益率*20%,1.5,0.25,李洋,5.29,20220930,,,,,,,,0.1775,0.3055249511677282,-0.009044084619810445,-0.08933266899160887,0.38726741
512910.SH,中证100ETF,广发基金,20190527,股票型,被动指数型,中证100指数,0.5,0.1,罗国庆,3.92,20220930,,,,,,,,0.1036999999999999,0.3624173235480658,-0.06324399813792642,-0.20623313928723552,0.1181000000000001
512750.SH,基本面50ETF,嘉实基金,20190523,股票型,被动指数型,中证锐联基本面50指数收益率,0.5,0.1,李直,1.26,20220930,,,,,,,,0.06370000000000009,0.056500893108959116,-0.028118882363409727,-0.026185680278337262,0.0636000000000001
512170.SH,医疗ETF,华宝基金,20190520,股票型,被动指数型,中证医疗指数收益率,0.5,0.1,胡洁,157.9,20220930,,,,,,,,0.25849999999999995,0.8729439809296783,-0.13923889525264088,-0.24796687860416977,0.5258
510350.SH,工银沪深300ETF,工银瑞信基金,20190520,股票型,被动指数型,沪深300指数收益率,0.45,0.1,刘伟琳,25.57,20220930,,,,,,,,0.06960453000000011,0.28379471242516136,-0.03325247949128222,-0.19685475145381495,0.0661688199999999
512760.SH,芯片ETF,国泰基金,20190516,股票型,被动指数型,中华交易服务半导体芯片行业指数收益率,0.5,0.1,艾小军,112.53,20220930,,,,,,,,0.5569999999999999,0.5280667951188183,0.29001344989912575,-0.3913071810243711,0.8682000000000001
161029.SZ,银行龙头LOF,富国基金,20190510,股票型,被动指数型,中证银行指数收益率*95%+银行人民币活期存款利率(税后)*5%,1.0,0.22,王保合,12.62,20220930,,,,,,,,0.10597302504816944,0.07055749128919878,0.011391375101708715,-0.04344328238133551,0.14547206165703278
512480.SH,半导体ETF,国联安基金,20190508,股票型,被动指数型,中证全指半导体产品与设备指数收益率,0.5,0.1,章椹元 黄欣,122.28,20220930,,,,,,,,0.43142144638404,0.45825783972125433,0.2431425021504348,-0.367801952794649,0.6404987531172072
166025.SZ,中欧远见定开,中欧基金,20190424,混合型,混合型,沪深300指数收益率*50%+中债综合指数收益率*40%+恒生指数收益率(使用估值汇率折算)*10%,1.5,0.25,成雨轩,44.75,20220930,,,,,,,,0.24631961999999996,0.5493035967772056,-0.05297636580829219,-0.20722465532262485,0.44969591
512290.SH,生物医药ETF,国泰基金,20190418,股票型,被动指数型,中证生物医药指数收益率,0.5,0.1,梁杏 黄岳,40.7,20220930,,,,,,,,0.1956,0.6043827367012378,-0.159941611927849,-0.24854164080923413,0.2109000000000001
512690.SH,酒ETF,鹏华基金,20190404,股票型,被动指数型,中证酒指数收益率,0.5,0.1,张羽翔,102.29,20220930,,,,,,,,0.19120000000000004,1.2531900604432507,-0.03013593144560356,-0.10981088520109893,1.31726478
501071.SH,泓德丰泽LOF,泓德基金,20190328,混合型,灵活配置型,中证800指数收益率*70%+中国债券综合全价指数收益率*30%,1.5,0.25,邬传雁,3.7,20220930,,,,,,,,0.25970000000000004,0.7696496705564817,-0.14147189244720004,-0.1477258071580912,0.6311289099999999
161912.SZ,社会责任定开,万家基金,20190321,混合型,混合型,沪深300指数收益率*80%+上证国债指数收益率*20%,1.5,0.25,莫海波,8.95,20220930,,,,,,,,0.34925592000000005,0.9426539925798508,0.3006274413542763,-0.20468702446992507,1.71131994
160925.SZ,沪深港300LOF,大成基金,20190320,股票型,被动指数型,中华交易服务沪深港300指数(人民币)收益率*95%+人民币活期存款利率(税后)*5%,0.5,0.1,冉凌浩,0.26,20220930,,,,,,,,0.05469999999999997,0.25229923200910215,-0.08706844336765596,-0.138082600762979,0.03929999999999989
159965.SZ,央视50ETF,中融基金,20190319,股票型,被动指数型,央视财经50指数收益率,0.5,0.1,赵菲 陈薪羽,0.96,20220930,,,,,,,,0.12759999999999994,0.3490599503369991,-0.026886668419668785,-0.13753968790110113,0.27669999999999995
512380.SH,MSCI中国ETF,银华基金,20190319,股票型,被动指数型,MSCI中国A股人民币指数收益率,0.5,0.1,周大鹏,1.91,20220930,,,,,,,,0.0464,0.40672782874617736,0.07425271739130432,-0.18351988869917157,0.2910999999999999
159964.SZ,平安创业板ETF,平安基金,20190315,股票型,被动指数型,创业板指数收益率,0.15,0.05,成钧,3.05,20220930,,,,,,,,0.07250000000000001,0.6703030303030304,0.14474712515351112,-0.28409811283951825,0.46809999999999996
501063.SH,添富悦享,汇添富基金,20190131,混合型,混合型,沪深300指数收益率*60%+恒生指数收益率(使用估值汇率折算)*20%+中债综合财富指数收益率*20%,1.5,0.25,赵鹏飞,2.19,20220930,,,,,,,,0.08349999999999991,0.3470452053530228,-0.023156612732259767,-0.12066660557030232,0.25368835999999995
